Date,ECOPETROL.CL,GEB.CL,PFCIBEST.CL,CIBEST.CL,GOOGL,AAPL,BVC.CL,NKE,IVV
2019-09-09,1254.402587890625,1260.3070068359375,24502.236328125,23614.314453125,197364.87420539558,169809.08419330232,6620.34228515625,267608.4176142588,892110.591062218
2019-09-10,1254.402587890625,1260.3070068359375,24502.236328125,23687.57421875,197489.11981201172,171861.95293807983,6620.34228515625,262126.71201324463,892294.2410888672
2019-09-11,1263.159423828125,1260.3070068359375,24419.9765625,24346.91796875,203328.28757018875,180429.36289972812,6565.3564453125,266467.89029111527,914476.893266648
2019-09-12,1269.72705078125,1266.1151123046875,25148.576171875,24249.23828125,206631.62971496582,180732.96459197998,6543.36181640625,270351.60902404785,920985.8540039062
2019-09-13,1289.4298095703125,1266.1151123046875,24913.544921875,24334.708984375,206211.49016713165,176134.98122168705,6565.3564453125,267628.3139942698,914728.5501011759
2019-09-16,1313.5107421875,1266.1151123046875,25266.09765625,24359.12890625,204918.43644166365,177150.71604992263,6477.37744140625,267610.62375532463,912502.8575903177
2019-09-17,1313.5107421875,1266.1151123046875,25266.09765625,24420.173828125,205048.10349273682,178160.8245010376,6477.37744140625,269144.32107543945,916590.2844238281
2019-09-18,1313.5107421875,1254.4991455078125,25289.6015625,24420.173828125,206475.7462701006,180676.9711619038,6367.40478515625,271921.9236298911,921566.8943642825
2019-09-19,1322.2677001953125,1260.3070068359375,25595.14453125,24407.97265625,207141.24069213867,178901.2938079834,6367.40478515625,270283.7878417969,919863.1387939453
2019-09-20,1309.1322021484375,1277.7308349609375,25266.09765625,23931.775390625,205919.65478175692,176516.0833421629,6598.3486328125,267488.8628993556,915984.7948324829
2019-09-23,1313.5107421875,1283.53857421875,25736.1640625,24493.443359375,208403.24894552585,178752.42912094574,6323.4169921875,272793.6500996724,923881.6259736568
2019-09-24,1313.5107421875,1283.53857421875,25736.1640625,24591.123046875,207472.50135803223,179486.2082977295,6323.4169921875,273621.38304138184,924687.3947143555
2019-09-25,1304.75390625,1269.018798828125,25897.576171875,24832.685546875,212112.501121521,182195.30685424805,6312.4189453125,284931.43059539795,929638.0238952637
2019-09-26,1304.75390625,1274.8267822265625,26252.337890625,24758.927734375,211367.89210510254,181150.0045928955,6312.4189453125,289030.20737457275,927233.0899963379
2019-09-27,1309.1322021484375,1274.8267822265625,25944.880859375,23972.142578125,209317.29690170288,180899.05828094482,6323.4169921875,290481.6115036011,925521.227355957
2019-09-30,1291.618896484375,1269.018798828125,25424.5625,24279.484375,205934.4848288605,182881.76482980978,6323.4169921875,291916.9275491517,918829.0050231591
2019-10-01,1291.618896484375,1269.018798828125,25424.5625,24586.8203125,204595.3203086853,184482.70767211914,6323.4169921875,288531.6949996948,913136.2891540527
2019-10-02,1287.240478515625,1280.6346435546875,25590.119140625,24279.484375,199995.15749011654,180005.33674376085,6323.4169921875,286295.6618207041,897521.2641182542
2019-10-03,1265.3486328125,1280.6346435546875,25424.5625,24685.16796875,202816.47487068176,182313.86246681213,6268.43017578125,289819.10065841675,908875.3633270264
2019-10-04,1289.4298095703125,1283.53857421875,25826.62890625,24771.22265625,206817.9517364502,187724.19680786133,6257.43359375,292958.27169799805,922735.3395996094
2019-10-07,1293.8079833984375,1286.442626953125,25601.943359375,24808.103515625,204060.2847376205,185677.43774203863,6257.43359375,290011.62166526355,908373.9075544849
2019-10-08,1293.8079833984375,1286.442626953125,25601.943359375,24709.75390625,202965.34743881226,185296.47217178345,6257.43359375,288383.96839141846,903062.4250488281
2019-10-09,1274.10546875,1286.442626953125,25341.783203125,24353.24609375,205594.5235595703,187958.82641601562,6257.43359375,291565.21282958984,914007.7893066406
2019-10-10,1280.673095703125,1289.346435546875,25495.513671875,24279.484375,207763.02780151367,191376.1290588379,6257.43359375,294437.91217041016,924739.0505371094
2019-10-11,1291.618896484375,1289.346435546875,25259.00390625,24586.8203125,208895.23052215576,196523.1328010559,6213.443359375,297309.72621917725,934226.1982727051
2019-10-15,1311.3216552734375,1286.442626953125,24951.544921875,24193.427734375,208514.76478674263,191252.44257001206,6114.4697265625,293245.4858494252,920972.8248933256
2019-10-16,1311.3216552734375,1286.442626953125,24951.544921875,24525.34765625,212659.86671447754,194148.14987182617,6114.4697265625,299175.8972167969,936989.1723632812
2019-10-17,1302.5648193359375,1322.34326171875,24975.19921875,24648.279296875,214709.26025390625,195240.9814453125,6114.4697265625,301844.1005859375,941246.3671875
2019-10-18,1298.186279296875,1292.4259033203125,25282.66015625,24574.5234375,213271.365234375,196178.63818359375,6081.47607421875,303549.8203125,937148.37890625
2019-10-21,1280.673095703125,1298.409423828125,25708.373046875,25816.162109375,211274.55639648438,197732.9697265625,6279.42724609375,301114.7448730469,935134.3369140625
2019-10-22,1280.673095703125,1298.409423828125,25708.373046875,25496.537109375,212167.26552200317,198605.9850883484,6279.42724609375,301184.1233596802,938140.1611633301
2019-10-23,1313.5107421875,1304.39306640625,25873.9296875,25447.361328125,213915.5539703369,200278.37829589844,6323.4169921875,289416.1679840088,936214.3548583984
2019-10-24,1326.6456298828125,1307.384521484375,25708.373046875,25152.31640625,211607.24200057983,198209.8945274353,6323.4169921875,283416.78606414795,926679.7909240723
2019-10-25,1331.024169921875,1298.409423828125,25779.322265625,25508.826171875,211225.57138824463,199466.98463058472,6268.43017578125,279958.3172149658,924869.9750061035
2019-10-28,1331.024169921875,1295.4176025390625,25956.7109375,24967.908203125,216946.81720733643,202960.01922607422,6136.46337890625,281818.5237426758,936955.2963867188
2019-10-29,1331.024169921875,1295.4176025390625,25956.7109375,25385.892578125,211367.61098098755,197506.57373428345,6136.46337890625,275887.60862731934,933060.6617431641
2019-10-30,1344.1593017578125,1295.4176025390625,26181.390625,25164.609375,210874.19713974,197014.947971344,6092.47509765625,278040.22538757324,933783.5722351074
2019-10-31,1331.024169921875,1301.4012451171875,26086.78515625,25262.955078125,211430.3069229126,202305.61181259155,6092.47509765625,277213.076133728,934900.2720336914
2019-11-01,1331.024169921875,1301.4012451171875,26086.78515625,25791.5703125,212869.2257232666,207248.70680236816,5938.51318359375,275008.08013916016,940412.1985473633
2019-11-05,1383.5645751953125,1316.3599853515625,27009.173828125,26922.5703125,212621.74438476562,204975.98236083984,6158.45751953125,272730.7354736328,927734.931640625
2019-11-06,1370.4295654296875,1310.3763427734375,26938.20703125,26910.2734375,212230.7907485962,204754.86785888672,6103.4716796875,271107.979888916,926757.9830932617
2019-11-07,1370.4295654296875,1304.39306640625,26701.705078125,26676.69921875,214395.91381835938,206680.63325500488,6081.47607421875,273317.14001464844,928094.2890625
2019-11-08,1370.4295654296875,1298.409423828125,26500.677734375,26221.84765625,215253.13381958008,207747.53155517578,6015.494140625,272189.9862060547,932409.7554931641
2019-11-12,1357.2943115234375,1304.39306640625,26488.8515625,25803.8671875,213314.36471557617,209200.88735961914,6004.49658203125,271250.4292602539,932469.7648925781
2019-11-13,1366.0511474609375,1295.4176025390625,26145.91015625,25668.638671875,214366.2644958496,212415.59787750244,5993.49853515625,278260.7293319702,938325.4753112793
2019-11-14,1368.2403564453125,1292.4259033203125,26074.958984375,25668.638671875,223847.36303710938,218093.27365112305,5773.5546875,287626.02435302734,971492.2038574219
2019-11-15,1376.997314453125,1301.4012451171875,26370.595703125,25644.052734375,228149.99084472656,220812.08152770996,5883.5263671875,293374.1054534912,979268.9392089844
2019-11-18,1370.4295654296875,1304.39306640625,26122.26171875,25816.162109375,222714.62634900957,218887.162399251,5883.5263671875,292902.9801517725,966292.9129472226
2019-11-19,1357.2943115234375,1307.384521484375,25992.18359375,25791.5703125,224370.50337982178,221059.99271392822,5883.5263671875,294914.73957824707,978635.8891296387
2019-11-20,1370.4295654296875,1295.4176025390625,25862.1015625,25791.5703125,221632.48104858398,217599.11463928223,5883.5263671875,291959.89778137207,971056.5486755371
2019-11-21,1376.997314453125,1304.39306640625,26015.837890625,25963.67578125,221919.95106506348,217191.5340270996,5883.5263671875,289925.37005615234,972200.5050048828
2019-11-22,1387.943115234375,1301.4012451171875,26193.21484375,26062.025390625,220366.4980316162,216559.55560684204,6268.43017578125,293040.3657531738,972306.3743591309
2019-11-25,1383.5645751953125,1298.409423828125,25850.28125,25385.892578125,221693.28955078125,219650.96362304688,6059.48291015625,290724.9821777344,976506.5556640625
2019-11-26,1383.5645751953125,1307.384521484375,25306.310546875,25803.8671875,223154.60351753235,218142.6766023636,6103.4716796875,292347.9131221771,979387.6234970093
2019-11-27,1403.2669677734375,1304.39306640625,25306.310546875,25262.955078125,226032.40599632263,224072.22001075745,6103.4716796875,298886.03813171387,997454.534072876
2019-11-29,1409.8350830078125,1304.39306640625,25649.24609375,25619.470703125,227047.3435041327,225967.1550920233,6169.45556640625,300776.07540341467,1004328.9551966414
2019-12-02,1414.2130126953125,1307.384521484375,25188.05078125,25570.28515625,221163.5878257919,220137.35687239096,6873.2783203125,296665.76648047194,981563.5532062501
2019-12-03,1401.0782470703125,1307.384521484375,25188.05078125,25496.537109375,224866.61695098877,218834.0853805542,6807.29541015625,296732.8820743561,986619.0313339233
2019-12-04,1457.9969482421875,1298.409423828125,25826.62890625,26062.025390625,229063.07987440377,220759.28772580996,6807.29541015625,300768.01734331995,992708.3730480373
2019-12-05,1436.1053466796875,1307.384521484375,25956.7109375,25816.162109375,228258.10432434082,221861.762881279,6873.2783203125,304479.32839393616,985313.0035400391
