Date,AAPL,BVC.CL,CIBEST.CL,ECOPETROL.CL,GEB.CL,GOOGL,IVV,NKE,PFCIBEST.CL
2022-03-01,160.05047607421875,7032.51708984375,26974.310546875,1685.1563720703125,1725.7381591796875,133.05615234375,407.5379638671875,124.05306243896484,23362.361328125
2022-03-02,163.34559631347656,6997.3544921875,26947.263671875,1652.3792724609375,1715.194091796875,133.5623321533203,414.9731140136719,127.2993392944336,23394.85546875
2022-03-03,163.02195739746094,6997.3544921875,27041.935546875,1666.94677734375,1741.906005859375,132.89537048339844,412.98223876953125,125.69498443603516,23316.875
2022-03-04,160.02101135253906,6828.57373046875,27048.697265625,1737.7034912109375,1729.2529296875,130.91732788085938,409.45343017578125,123.35814666748047,23479.33984375
2022-03-07,156.22573852539062,7032.51708984375,26778.208984375,1768.9195556640625,1736.2822265625,125.4307861328125,397.4232177734375,117.02005004882812,22985.447265625
2022-03-08,154.40158081054688,6821.541015625,26372.478515625,1763.7171630859375,1736.2822265625,126.15132904052734,394.46038818359375,113.98265075683594,23134.91015625
2022-03-09,159.80526733398438,6779.345703125,26426.578125,1701.8048095703125,1760.885498046875,132.4194793701172,405.0753173828125,119.38037872314453,23654.802734375
2022-03-10,155.4607696533203,6768.7978515625,26575.34375,1768.9195556640625,1771.4296875,131.4364013671875,403.2165832519531,118.51522827148438,23524.833984375
2022-03-11,151.743896484375,6768.7978515625,26494.19921875,1768.9195556640625,1771.4296875,128.89659118652344,398.18743896484375,115.31796264648438,23524.833984375
2022-03-14,147.7132110595703,6768.7978515625,25905.888671875,1668.5074462890625,1736.2822265625,125.00648498535156,395.17755126953125,110.55968475341797,23199.8984375
2022-03-15,152.0969696044922,6962.19140625,25831.501953125,1664.865966796875,1767.9150390625,128.22914123535156,403.8770446777344,112.28055572509766,23050.431640625
2022-03-16,156.51011657714844,7025.48388671875,26271.041015625,1654.4603271484375,1765.8062744140625,132.28103637695312,412.82183837890625,117.72530364990234,23362.361328125
2022-03-17,157.5202178955078,7018.45166015625,26440.099609375,1735.102294921875,1743.31201171875,132.8353271484375,417.9547424316406,119.81295776367188,23524.833984375
2022-03-18,160.81539916992188,6842.63818359375,26825.544921875,1701.2847900390625,1764.4005126953125,135.1046905517578,422.4272155761719,123.41460418701172,23745.779296875
2022-03-21,162.18841552734375,6842.63818359375,,1701.2847900390625,1764.4005126953125,135.0808563232422,422.34228515625,122.42717742919922,23745.779296875
2022-03-22,165.56198120117188,6842.63818359375,27183.943359375,1747.588623046875,1750.3414306640625,138.81910705566406,427.49407958984375,125.15426635742188,24330.65234375
2022-03-23,166.92520141601562,6870.7685546875,28063.0234375,1836.5548095703125,1750.3414306640625,137.23854064941406,422.1347351074219,125.06962585449219,25409.419921875
2022-03-24,170.71067810058594,6870.7685546875,28333.515625,1839.1563720703125,1744.014892578125,140.51036071777344,428.24176025390625,124.20450592041016,25344.427734375
2022-03-25,171.34812927246094,6870.7685546875,28563.42578125,1867.7711181640625,1725.7381591796875,140.61058044433594,430.4002685546875,125.72789764404297,25610.875
2022-03-28,172.2111358642578,6877.8017578125,29142.126953125,1820.9468994140625,1740.5,140.39474487304688,433.42010498046875,126.77171325683594,26127.99609375
2022-03-29,175.50631713867188,6870.7685546875,29183.46875,1810.0211181640625,1740.5,141.4368438720703,438.9488220214844,130.8435516357422,25988.771484375
2022-03-30,174.33926391601562,6870.7685546875,28797.6640625,1810.0211181640625,1740.5,140.8740997314453,436.22235107421875,130.27928161621094,25988.771484375
2022-03-31,171.24026489257812,6610.56591796875,29886.1875,1840.71728515625,1736.2822265625,138.02464294433594,429.5008544921875,126.53662109375,26724.6796875
2022-04-01,170.94606018066406,6610.56591796875,30044.63671875,1836.5548095703125,1732.0645751953125,139.09950256347656,430.542236328125,125.55863189697266,26850.642578125
2022-04-04,174.996337890625,6610.56591796875,29899.9609375,1836.5548095703125,1732.0645751953125,141.89935302734375,434.3384704589844,126.32972717285156,26850.642578125
2022-04-05,171.68154907226562,6751.21630859375,30175.537109375,1876.6158447265625,1750.3414306640625,139.5366973876953,428.7434997558594,124.41136169433594,26572.19140625
2022-04-06,168.51390075683594,6751.21630859375,29886.1875,1843.318359375,1743.31201171875,135.52401733398438,424.57806396484375,120.70629119873047,26578.8203125
2022-04-07,168.8179168701172,6751.21630859375,30175.537109375,1878.176513671875,1760.885498046875,134.86947631835938,426.6797180175781,121.66551208496094,26651.74609375
2022-04-08,166.80747985839844,6578.91845703125,29314.373046875,1857.3658447265625,1746.8267822265625,132.28797912597656,425.5437316894531,120.50880432128906,26718.044921875
2022-04-11,162.55123901367188,6578.91845703125,30175.537109375,1834.994384765625,1739.7969970703125,127.85745239257812,418.1879577636719,117.5278549194336,26844.0078125
2022-04-12,164.42440795898438,6515.62646484375,29479.716796875,1862.5684814453125,1732.7677001953125,126.75675964355469,416.58819580078125,117.5842514038086,26751.189453125
2022-04-13,167.1114959716797,6515.62646484375,30106.646484375,1888.53173828125,1743.31201171875,128.919921875,421.4635009765625,119.88818359375,26969.974609375
2022-04-14,162.10011291503906,6515.62646484375,,1888.53173828125,1743.31201171875,125.77964782714844,416.25677490234375,125.50221252441406,26969.974609375
2022-04-15,,6515.62646484375,,1888.53173828125,1743.31201171875,,,,26969.974609375
2022-04-18,161.88433837890625,6691.43994140625,29796.62109375,1881.194091796875,1736.2822265625,126.71905517578125,416.408203125,123.78132629394531,26844.0078125
2022-04-19,164.16937255859375,6666.82568359375,29624.392578125,1890.224853515625,1764.4005126953125,129.0340576171875,423.12969970703125,128.87814331054688,26592.0859375
2022-04-20,164.00265502929688,6747.69873046875,30657.798828125,1918.445556640625,1799.5479736328125,127.07980346679688,422.7510070800781,127.76850128173828,27168.87109375
2022-04-21,163.20831298828125,6747.69873046875,29624.392578125,1870.47021484375,1796.7359619140625,123.87850189208984,416.6259765625,127.38296508789062,26830.7578125
2022-04-22,158.66766357421875,6775.82958984375,29831.0703125,1893.6114501953125,1832.5863037109375,118.73833465576172,404.9722595214844,121.37398529052734,26253.9609375
2022-04-25,159.7366180419922,6745.7275390625,28246.51171875,1851.2802734375,1813.6065673828125,122.15105438232422,407.4715270996094,120.31134796142578,25524.681640625
2022-04-26,153.7740020751953,6854.52978515625,28177.62109375,1832.0902099609375,1786.8946533203125,117.76023864746094,395.609619140625,113.33377075195312,25590.982421875
2022-04-27,153.5484161376953,6789.248046875,28866.564453125,1851.2802734375,1753.85595703125,113.43739318847656,396.802490234375,114.01083374023438,26021.91796875
2022-04-28,160.48194885253906,6829.14306640625,28935.453125,1873.856689453125,1750.3414306640625,117.63369750976562,406.77099609375,119.47441864013672,25935.734375
2022-04-29,154.60755920410156,6829.14306640625,26744.623046875,1873.856689453125,1750.3414306640625,113.25377655029297,391.5104675292969,117.2645263671875,25935.734375
2022-05-02,154.91159057617188,6829.14306640625,,1835.476806640625,1768.6181640625,115.708740234375,394.0286865234375,118.562255859375,25458.384765625
2022-05-03,156.4022216796875,6890.796875,28928.55859375,1869.9058837890625,1750.3414306640625,116.4541015625,395.855712890625,115.53424835205078,26386.552734375
2022-05-04,162.8160400390625,6890.796875,29004.34375,1933.1201171875,1764.4005126953125,121.34416198730469,407.7744445800781,118.54344177246094,26452.85546875
2022-05-05,153.7445526123047,6890.796875,28480.75,1871.03466796875,1744.7176513671875,115.63182067871094,393.2996520996094,111.55646514892578,25723.580078125
2022-05-06,154.47132873535156,6890.796875,27419.787109375,1850.1513671875,1722.223388671875,114.87850952148438,391.17919921875,107.66331481933594,25193.193359375
2022-05-09,149.34457397460938,6890.796875,26971.978515625,1746.8636474609375,1680.0465087890625,111.66727447509766,378.5976867675781,104.57890319824219,24530.216796875
2022-05-10,151.75079345703125,6818.2626953125,27213.099609375,1737.832763671875,1637.86962890625,113.53713989257812,379.34552001953125,102.96145629882812,24463.9140625
2022-05-11,143.88385009765625,6818.2626953125,26937.525390625,1738.3973388671875,1637.1666259765625,112.7505874633789,373.362548828125,101.48507690429688,24729.109375
2022-05-12,140.0142059326172,6709.46044921875,26889.296875,1721.4647216796875,1658.9581298828125,111.9977798461914,372.8134765625,101.46625518798828,24874.966796875
2022-05-13,144.48291015625,6713.0869140625,26978.859375,1750.814208984375,1651.9287109375,115.18022155761719,381.901611328125,106.27157592773438,25484.90625
2022-05-16,142.9409942626953,6745.7275390625,26407.04296875,1749.685546875,1687.0760498046875,113.5867691040039,380.2922058105469,105.88601684570312,25571.091796875
2022-05-17,146.57492065429688,6716.712890625,26613.7265625,1741.2193603515625,1708.16455078125,115.59956359863281,388.168701171875,108.98925018310547,25418.607421875
2022-05-18,138.30526733398438,6713.0869140625,25697.435546875,1632.287353515625,1687.0760498046875,111.06035614013672,372.5767822265625,102.84861755371094,24662.810546875
2022-05-19,134.8972625732422,6713.0869140625,24112.875,1580.3612060546875,1623.810546875,109.55622100830078,370.2478942871094,100.09331512451172,23065.029296875
2022-05-20,135.13291931152344,6709.46044921875,26524.1640625,1602.373291015625,1651.9287109375,108.0912857055664,370.437255859375,101.56031036376953,24231.87890625
2022-05-23,140.55438232421875,6890.796875,27157.986328125,1631.158447265625,1722.2857666015625,110.65194702148438,377.3575439453125,102.1527328491211,24649.548828125
2022-05-24,137.85350036621094,6745.7275390625,28191.3984375,1623.8211669921875,1722.2857666015625,105.17533111572266,374.6500244140625,100.89263153076172,24669.44140625
2022-05-25,138.01058959960938,6789.248046875,28377.41015625,1645.2689208984375,1722.2857666015625,105.01156616210938,377.96343994140625,101.74838256835938,25160.044921875
2022-05-26,141.21240234375,6752.98095703125,28928.55859375,1665.0230712890625,1722.2857666015625,106.9841537475586,385.3570251464844,106.20574951171875,25418.607421875
2022-05-27,146.96775817871094,6876.2900390625,30278.87890625,1692.6798095703125,1714.95703125,111.47423553466797,395.0036926269531,109.07389831542969,26320.255859375
2022-05-30,,6876.2900390625,,1692.6798095703125,1714.95703125,,,,26320.255859375
2022-05-31,146.18206787109375,7275.23095703125,31222.7265625,1760.973876953125,1613.8182373046875,112.90888977050781,392.7506103515625,111.76334381103516,28044.005859375
2022-06-01,146.05441284179688,7253.470703125,29996.416015625,1861.43994140625,1615.2840576171875,113.03791809082031,389.5697021484375,111.60348510742188,27964.447265625
2022-06-02,148.50975036621094,7282.48388671875,30196.20703125,1835.476806640625,1620.414306640625,116.74044036865234,396.9065856933594,116.05145263671875,28176.599609375
2022-06-03,142.7838592529297,7347.76611328125,29686.39453125,1862.5684814453125,1606.489501953125,113.68204498291016,390.3934020996094,114.01991271972656,28010.853515625
2022-06-06,143.53025817871094,7347.76611328125,30313.33203125,1845.0716552734375,1598.427734375,115.9444580078125,391.5672607421875,113.3411865234375,27513.625
2022-06-07,146.05441284179688,7122.908203125,29486.6015625,1856.9241943359375,1553.7216796875,116.27098846435547,395.2025451660156,114.69869232177734,27182.130859375
2022-06-08,145.3177947998047,6937.9443359375,29128.35546875,1834.34765625,1509.748291015625,116.31514739990234,390.92352294921875,115.3868408203125,26452.85546875
2022-06-09,140.09274291992188,6890.796875,29383.263671875,1792.016845703125,1466.508056640625,113.9743423461914,381.743408203125,111.80458068847656,26253.9609375
2022-06-10,134.68116760253906,6919.81103515625,29968.859375,1777.90625,1473.10400390625,110.32789611816406,370.48077392578125,108.15631103515625,25922.47265625
2022-06-13,129.52491760253906,6890.796875,27695.361328125,1693.2442626953125,1473.10400390625,105.59465789794922,356.236328125,104.11212921142578,24729.109375
2022-06-14,130.38919067382812,6818.2626953125,28866.564453125,1676.3115234375,1455.5147705078125,105.91524505615234,355.2866516113281,104.37608337402344,24795.408203125
2022-06-15,133.01148986816406,6832.77001953125,28191.3984375,1676.3115234375,1393.2191162109375,108.94136810302734,360.34820556640625,106.94023132324219,24662.810546875
2022-06-16,127.7374038696289,6854.52978515625,27902.04296875,1588.827392578125,1393.2191162109375,105.23834991455078,348.5062561035156,100.98234558105469,24304.80078125
2022-06-17,129.21060180664062,6963.33203125,27281.99609375,1557.7843017578125,1465.7752685546875,106.34002685546875,349.14251708984375,101.18972778320312,24205.35546875
2022-06-20,,6963.33203125,,1557.7843017578125,1465.7752685546875,,,,24205.35546875
2022-06-21,133.4436798095703,6528.12353515625,26524.1640625,1372.0921630859375,1341.1842041015625,110.70752716064453,358.0216369628906,102.45297241210938,23416.41015625
2022-06-22,132.93295288085938,6455.5888671875,26041.912109375,1310.0067138671875,1321.3963623046875,110.65145111083984,357.4043273925781,98.90839385986328,23078.2890625
2022-06-23,135.80079650878906,6750.74658203125,25490.755859375,1219.9549560546875,1319.19775390625,111.40028381347656,360.9844665527344,101.81193542480469,22740.171875
2022-06-24,139.13027954101562,6750.74658203125,26039.69921875,1301.488037109375,1354.376220703125,117.09030151367188,372.2565612792969,106.44060516357422,23350.740234375
2022-06-27,139.13027954101562,6750.74658203125,,1301.488037109375,1354.376220703125,114.9648666381836,370.9080810546875,104.16869354248047,23350.740234375
2022-06-28,134.9856414794922,6750.74658203125,25617.431640625,1301.488037109375,1354.376220703125,111.16754150390625,363.3394775390625,96.8910140991211,23350.740234375
2022-06-29,136.74365234375,6750.74658203125,24667.33984375,1301.488037109375,1354.376220703125,110.86383819580078,363.08306884765625,97.3340835571289,23350.740234375
2022-06-30,134.2785186767578,6735.744140625,23604.638671875,1370.8521728515625,1464.3094482421875,108.1458740234375,360.05377197265625,96.34423828125,21505.47265625
2022-07-01,136.44900512695312,6750.74658203125,23998.751953125,1429.8721923828125,1573.5096435546875,107.92207336425781,363.7952880859375,95.38268280029297,22251.72265625
2022-07-04,,6750.74658203125,,1429.8721923828125,1573.5096435546875,,,,22251.72265625
2022-07-05,139.0320281982422,6750.74658203125,24632.1484375,1322.1756591796875,1465.7752685546875,112.41363525390625,364.5740966796875,98.34278106689453,21715.77734375
2022-07-06,140.3677520751953,6750.74658203125,24632.1484375,1322.1756591796875,1465.7752685546875,113.71281433105469,365.875,98.25794219970703,21715.77734375
2022-07-07,143.73651123046875,6675.73828125,24829.20703125,1387.280517578125,1559.584716796875,117.89224243164062,371.2973937988281,101.9344711303711,21424.0625
2022-07-08,144.41419982910156,6746.99609375,24976.998046875,1399.449462890625,1503.885498046875,118.45845794677734,371.0030822753906,101.74594116210938,22048.197265625
2022-07-11,142.28294372558594,6746.99609375,24625.11328125,1393.364990234375,1454.7818603515625,114.80903625488281,366.7771911621094,99.08751678466797,22088.900390625
2022-07-12,143.2552490234375,6683.2392578125,24843.279296875,1397.0157470703125,1436.4595947265625,113.16545867919922,363.4819641113281,97.81486511230469,22305.990234375
2022-07-13,142.8918914794922,6683.2392578125,23667.9765625,1379.3704833984375,1451.850341796875,110.51846313476562,361.6207275390625,99.08751678466797,21315.521484375
2022-07-14,145.81866455078125,6458.21435546875,23224.595703125,1296.011962890625,1414.472900390625,109.53985595703125,360.74700927734375,97.3058090209961,20250.421875
2022-07-15,147.48828125,6563.2255859375,23492.03125,1276.5413818359375,1392.486572265625,110.93927001953125,367.6318664550781,98.70099639892578,20358.966796875
2022-07-18,144.4436798095703,6563.2255859375,24280.26171875,1292.9696044921875,1414.472900390625,108.21237182617188,364.6595458984375,97.98456573486328,20304.693359375
2022-07-19,148.303466796875,6750.74658203125,24632.1484375,1338.60400390625,1396.8837890625,112.95652770996094,374.459716796875,102.9337387084961,21030.58984375
2022-07-20,150.3070526123047,6750.74658203125,,1338.60400390625,1396.8837890625,113.04586029052734,376.77679443359375,104.74372863769531,21030.58984375
2022-07-21,152.57577514648438,6889.51171875,24632.1484375,1296.62060546875,1413.7401123046875,113.48255157470703,380.6228332519531,105.22451782226562,21369.791015625
2022-07-22,151.33827209472656,6398.20703125,24864.396484375,1253.4200439453125,1319.19775390625,107.09085845947266,377.2325744628906,102.86775207519531,21641.15625
2022-07-25,150.21864318847656,6450.71337890625,24294.333984375,1324.609375,1427.6649169921875,106.70377349853516,377.62200927734375,103.01860046386719,21722.564453125
2022-07-26,148.89276123046875,6450.71337890625,25110.71875,1338.60400390625,1379.2943115234375,104.23243713378906,373.1396789550781,99.17236328125,21708.99609375
2022-07-27,153.9900665283203,6450.71337890625,25258.509765625,1387.280517578125,1341.9171142578125,112.21215057373047,382.7879943847656,101.67993927001953,21776.8359375
2022-07-28,154.54006958007812,6450.71337890625,26743.46875,1383.021240234375,1429.1307373046875,113.36344909667969,387.650146484375,105.79956817626953,22244.9375
2022-07-29,159.6079559326172,6458.21435546875,25328.88671875,1387.280517578125,1393.2191162109375,115.44770812988281,393.4143981933594,108.3354263305664,21451.201171875
2022-08-01,158.6257781982422,6458.21435546875,24484.35546875,1369.0267333984375,1355.842041015625,113.9986572265625,392.1513977050781,107.7509536743164,20962.748046875
2022-08-02,157.15257263183594,6630.73291015625,24484.35546875,1399.449462890625,1326.5264892578125,114.26663208007812,389.65386962890625,105.36592102050781,21546.177734375
2022-08-03,163.16329956054688,6630.73291015625,24547.69140625,1396.407470703125,1370.4996337890625,117.19451904296875,395.73150634765625,107.73210906982422,21111.998046875
2022-08-04,162.84898376464844,6630.73291015625,25828.5625,1340.42919921875,1341.9171142578125,117.3036880493164,395.3516845703125,107.920654296875,21437.634765625
2022-08-05,162.622802734375,6416.9599609375,26039.69921875,1369.0267333984375,1443.7884521484375,116.58908081054688,394.6584167480469,107.34559631347656,21987.142578125
2022-08-08,162.1507110595703,6420.71044921875,26729.400390625,1408.576416015625,1500.9537353515625,116.42036437988281,394.3164978027344,107.46813201904297,22862.287109375
2022-08-09,162.19989013671875,6375.705078125,26391.5859375,1420.745361328125,1443.7884521484375,115.75537872314453,392.66412353515625,103.8010482788086,22523.080078125
2022-08-10,166.44866943359375,6375.705078125,26532.341796875,1411.61865234375,1444.521484375,118.8023681640625,400.88800048828125,106.65742492675781,23065.810546875
2022-08-11,165.71102905273438,6563.2255859375,26806.814453125,1423.787841796875,1443.7884521484375,117.94880676269531,401.03045654296875,107.56243896484375,22889.423828125
2022-08-12,169.26144409179688,6540.72314453125,28080.6484375,1428.6553955078125,1429.1307373046875,120.76750183105469,407.63043212890625,109.4195556640625,23398.2265625
2022-08-15,170.33348083496094,6540.72314453125,,1428.6553955078125,1429.1307373046875,121.16451263427734,409.4252624511719,109.65521240234375,23398.2265625
2022-08-16,170.17613220214844,6540.72314453125,27869.513671875,1428.6553955078125,1429.1307373046875,120.78736114501953,410.2799072265625,111.29551696777344,23398.2265625
2022-08-17,171.67105102539062,6338.20068359375,27447.25,1381.19580078125,1458.4462890625,118.65348815917969,407.193603515625,110.33396911621094,23676.376953125
2022-08-18,171.27761840820312,6375.705078125,27412.05859375,1413.444091796875,1458.4462890625,119.26883697509766,408.39013671875,109.36296844482422,23533.904296875
2022-08-19,168.69102478027344,6375.705078125,26743.46875,1379.3704833984375,1480.4329833984375,116.3310317993164,402.9866943359375,106.67626953125,23052.23828125
2022-08-22,164.80621337890625,6154.43017578125,25913.017578125,1398.232666015625,1457.71337890625,113.38330078125,394.5349426269531,104.0178451538086,22468.8125
2022-08-23,164.4718017578125,6446.96337890625,25687.814453125,1466.3797607421875,1399.8153076171875,113.00614929199219,393.661376953125,104.33839416503906,22190.662109375
2022-08-24,164.76683044433594,6375.705078125,25687.814453125,1496.802490234375,1392.486572265625,112.83743286132812,394.88629150390625,105.02654266357422,22455.2421875
2022-08-25,167.2255859375,6375.705078125,26602.720703125,1496.802490234375,1417.4046630859375,115.77523040771484,400.4511413574219,106.73283386230469,22726.6015625
2022-08-26,160.92132568359375,6030.66650390625,26708.287109375,1471.2471923828125,1411.5413818359375,109.5125503540039,386.76690673828125,102.07588958740234,22726.6015625
2022-08-29,158.71827697753906,6038.16796875,26074.8828125,1504.10400390625,1413.7401123046875,108.59945678710938,384.44036865234375,101.69881439208984,22149.958984375
2022-08-30,156.2890167236328,6300.69677734375,26025.62109375,1450.5599365234375,1393.9520263671875,108.12305450439453,380.0340270996094,101.67993927001953,21736.1328125
2022-08-31,154.62689208984375,6218.1875,24069.130859375,1373.2860107421875,1392.486572265625,107.40845489501953,377.1756286621094,100.35073852539062,20745.658203125
2022-09-01,155.3546905517578,6218.1875,23857.994140625,1344.6884765625,1418.137451171875,108.91705322265625,378.4671630859375,100.38844299316406,21030.58984375
2022-09-02,153.2401123046875,6143.17919921875,24069.130859375,1398.232666015625,1371.965576171875,107.04122161865234,374.42169189453125,99.96773529052734,21437.634765625
2022-09-05,,6075.67236328125,24209.880859375,1420.1370849609375,1360.2393798828125,,,,21546.177734375
2022-09-06,151.9812469482422,5850.64697265625,23928.37109375,1421.3541259765625,1366.1024169921875,106.00902557373047,372.9307556152344,99.40995788574219,21084.859375
2022-09-07,153.38768005371094,5850.64697265625,23104.953125,1383.021240234375,1392.486572265625,108.62921142578125,379.68267822265625,102.55814361572266,20643.896484375
2022-09-08,151.91241455078125,5850.64697265625,23224.595703125,1362.9422607421875,1392.486572265625,107.56724548339844,382.07574462890625,102.79450988769531,20860.984375
2022-09-09,154.77439880371094,5850.64697265625,23583.521484375,1418.9200439453125,1414.472900390625,109.82022094726562,388.1724853515625,104.91223907470703,21356.224609375
2022-09-12,160.7344207763672,5850.64697265625,23738.3515625,1459.0784912109375,1426.93212890625,110.02865600585938,392.3603210449219,106.24526977539062,21335.87109375
2022-09-13,151.30262756347656,5588.1181640625,23921.333984375,1453.6021728515625,1429.1307373046875,103.53770446777344,375.2384338378906,99.94883728027344,21030.58984375
2022-09-14,152.74838256835938,5696.8798828125,23372.38671875,1459.6866455078125,1413.7401123046875,104.21259307861328,376.67236328125,101.15895080566406,21071.294921875
2022-09-15,149.85687255859375,5625.6220703125,23407.58203125,1402.49169921875,1451.117431640625,102.1382827758789,372.3230895996094,99.74083709716797,20847.419921875
2022-09-16,148.21441650390625,5636.87353515625,23857.994140625,1399.449462890625,1443.7884521484375,102.02909851074219,369.50262451171875,98.43617248535156,20691.388671875
2022-09-19,151.9320526123047,5828.14453125,23393.5,1387.280517578125,1429.1307373046875,102.29707336425781,372.3800354003906,101.35748291015625,20962.748046875
2022-09-20,154.3121795654297,5828.14453125,23294.974609375,1351.38134765625,1418.8702392578125,100.38153839111328,368.00225830078125,96.82897186279297,21037.373046875
2022-09-21,151.1846160888672,5775.638671875,24069.130859375,1326.4346923828125,1407.8770751953125,98.53548431396484,361.72515869140625,94.34253692626953,20901.693359375
2022-09-22,150.22076416015625,5786.8896484375,24589.923828125,1344.0802001953125,1404.21240234375,99.38904571533203,358.6673278808594,93.17024993896484,20827.064453125
2022-09-23,147.9488525390625,5760.63671875,23302.013671875,1237.6002197265625,1403.4796142578125,97.99954223632812,352.713134765625,91.72374725341797,20216.501953125
2022-09-26,148.28326416015625,5775.638671875,21795.931640625,1198.6590576171875,1374.8970947265625,97.43382263183594,349.2347717285156,90.81616973876953,18995.37109375
2022-09-27,149.25694274902344,5779.38916015625,23275.9453125,1228.473388671875,1370.4996337890625,96.76884460449219,348.3375244140625,91.03360748291016,19400.123046875
2022-09-28,147.36863708496094,5779.38916015625,22936.625,1254.028564453125,1341.9171142578125,99.29972839355469,355.1051330566406,93.3120346069336,19721.12890625
2022-09-29,140.12997436523438,5783.13916015625,23016.041015625,1265.589111328125,1370.4996337890625,96.6894302368164,347.8029479980469,90.12601470947266,19742.0703125
2022-09-30,135.9206085205078,5783.13916015625,22452.912109375,1261.9383544921875,1371.232666015625,94.93270874023438,342.34307861328125,78.58255004882812,19553.650390625
2022-10-03,140.10049438476562,5850.64697265625,23593.609375,1326.4346923828125,1374.8970947265625,97.90028381347656,351.401611328125,80.73808288574219,20370.125
2022-10-04,143.69029235839844,5993.16259765625,24900.357421875,1397.6241455078125,1421.8018798828125,100.87779235839844,362.1591796875,83.80121612548828,21228.4765625
2022-10-05,143.98533630371094,5925.65478515625,24950.888671875,1414.6610107421875,1425.4664306640625,100.66937255859375,361.30963134765625,86.12691497802734,21451.791015625
2022-10-06,143.03134155273438,6150.68017578125,25189.13671875,1443.258544921875,1425.4664306640625,100.65943908691406,357.7396545410156,85.24768829345703,21354.091796875
2022-10-07,137.7794189453125,6150.68017578125,25629.529296875,1423.787841796875,1399.8153076171875,97.93999481201172,347.7647705078125,82.40200805664062,20809.767578125
2022-10-10,138.10398864746094,6150.68017578125,24748.740234375,1373.8944091796875,1392.486572265625,97.12613677978516,345.1780090332031,81.95767211914062,20474.8046875
2022-10-11,136.68772888183594,6150.68017578125,24690.98828125,1325.826171875,1399.8153076171875,96.45123291015625,342.810791015625,83.18669128417969,19888.615234375
2022-10-12,136.0582733154297,6101.9248046875,24690.98828125,1316.091064453125,1399.8153076171875,96.82838439941406,341.7035827636719,83.67830657958984,19930.482421875
2022-10-13,140.63157653808594,6101.9248046875,24344.4453125,1344.6884765625,1334.5882568359375,98.31713104248047,350.80023193359375,84.67098236083984,20384.087890625
2022-10-14,136.09762573242188,6101.9248046875,24546.595703125,1314.265625,1329.4581298828125,95.83587646484375,342.7630310058594,82.77070617675781,20377.109375
2022-10-17,140.06114196777344,6101.9248046875,,1314.265625,1329.4581298828125,99.22032165527344,351.5829162597656,85.0586166381836,20377.109375
2022-10-18,141.37904357910156,5693.12939453125,25629.529296875,1369.0267333984375,1320.663330078125,100.01431274414062,355.611083984375,84.7844467163086,21214.521484375
2022-10-19,141.48721313476562,5693.12939453125,24878.693359375,1407.9677734375,1304.539794921875,98.88288116455078,353.2724609375,83.73503112792969,21165.671875
2022-10-20,141.02499389648438,5693.12939453125,24871.4765625,1407.9677734375,1304.539794921875,99.22032165527344,350.26568603515625,82.09001159667969,21165.671875
2022-10-21,144.8409881591797,5850.64697265625,25326.3125,1431.69775390625,1278.888916015625,100.37161254882812,358.72283935546875,83.66885375976562,21319.197265625
2022-10-24,146.98504638671875,5753.13623046875,23665.806640625,1399.449462890625,1245.9088134765625,101.75119018554688,363.13275146484375,83.20560455322266,20921.42578125
2022-10-25,149.82740783691406,5753.13623046875,24907.57421875,1396.407470703125,1274.491455078125,103.69650268554688,368.9650573730469,86.71308898925781,20935.3828125
2022-10-26,146.88670349121094,5753.13623046875,24553.814453125,1397.6241455078125,1245.9088134765625,94.2181167602539,366.177734375,87.34651184082031,20935.3828125
2022-10-27,142.41175842285156,5925.65478515625,25116.939453125,1411.61865234375,1209.2642822265625,91.5284423828125,364.23052978515625,85.59749603271484,21074.951171875
2022-10-28,153.1712646484375,5925.65478515625,25196.357421875,1466.3797607421875,1209.2642822265625,95.56791687011719,372.7735595703125,88.70789337158203,21549.486328125
2022-10-31,150.81089782714844,5925.65478515625,25629.529296875,1490.7181396484375,1207.0657958984375,93.80126953125,370.1581726074219,87.62066650390625,21807.69140625
2022-11-01,148.1652374267578,6053.16943359375,25918.314453125,1554.6058349609375,1235.6484375,89.79156494140625,368.6881408691406,88.65116882324219,22170.5703125
2022-11-02,142.63792419433594,6053.16943359375,26994.03515625,1514.4478759765625,1267.8953857421875,86.31780242919922,359.2383117675781,85.37060546875,22184.529296875
2022-11-03,136.58937072753906,6000.6630859375,25990.509765625,1490.7181396484375,1238.580078125,82.80435943603516,355.630126953125,85.46513366699219,21493.662109375
2022-11-04,136.32339477539062,6000.6630859375,26596.95703125,1545.47900390625,1249.5733642578125,85.93073272705078,360.6605224609375,90.56089782714844,22184.529296875
2022-11-07,136.85536193847656,6000.6630859375,,1545.47900390625,1249.5733642578125,87.82640075683594,364.1827697753906,88.33920288085938,22184.529296875
2022-11-08,137.4267578125,6000.6630859375,27073.44921875,1551.563720703125,1281.0875244140625,88.23333740234375,366.15863037109375,88.63227081298828,22149.634765625
2022-11-09,132.86553955078125,5996.9130859375,28156.38671875,1460.9036865234375,1238.580078125,86.66517639160156,358.6846618652344,87.07232666015625,22261.291015625
2022-11-10,144.68719482421875,5786.8896484375,28661.755859375,1581.3779296875,1278.888916015625,93.23554229736328,378.3289489746094,94.05890655517578,22386.904296875
